codigo_municipio,sigla_estado,nome_municipio,numero_de_estabelecimentos_agricolas,numero_de_tratores_em_uso
2922755,BA,Nova Ibiá,8.0,9.0
2922805,BA,Nova Itarana,17.0,26.0
2922854,BA,Nova Redenção,25.0,37.0
2922904,BA,Nova Soure,85.0,101.0
2923001,BA,Nova Viçosa,116.0,200.0
2923035,BA,Novo Horizonte,7.0,7.0
2923050,BA,Novo Triunfo,19.0,21.0
2923100,BA,Olindina,58.0,69.0
2923209,BA,Oliveira dos Brejinhos,73.0,77.0
2923308,BA,Ouriçangas,16.0,
2923357,BA,Ourolândia,62.0,69.0
2923407,BA,Palmas de Monte Alto,90.0,141.0
2923506,BA,Palmeiras,5.0,5.0
2923605,BA,Paramirim,35.0,43.0
2923704,BA,Paratinga,21.0,24.0
2923803,BA,Paripiranga,504.0,645.0
2923902,BA,Pau Brasil,7.0,9.0
2924009,BA,Paulo Afonso,45.0,48.0
2924058,BA,Pé de Serra,19.0,19.0
2924108,BA,Pedrão,13.0,23.0
2924207,BA,Pedro Alexandre,130.0,178.0
2924306,BA,Piatã,23.0,31.0
2924405,BA,Pilão Arcado,8.0,
2924504,BA,Pindaí,34.0,38.0
2924603,BA,Pindobaçu,34.0,36.0
2924652,BA,Pintadas,28.0,29.0
2924678,BA,Piraí do Norte,4.0,4.0
2924702,BA,Piripá,13.0,
2924801,BA,Piritiba,57.0,75.0
2924900,BA,Planaltino,27.0,35.0
2925006,BA,Planalto,87.0,114.0
2925105,BA,Poções,56.0,72.0
2925204,BA,Pojuca,16.0,17.0
2925253,BA,Ponto Novo,35.0,48.0
2925303,BA,Porto Seguro,280.0,509.0
2925402,BA,Potiraguá,59.0,
2925501,BA,Prado,212.0,397.0
2925600,BA,Presidente Dutra,79.0,86.0
2925709,BA,Presidente Jânio Quadros,11.0,
2925758,BA,Presidente Tancredo Neves,63.0,95.0
2925808,BA,Queimadas,71.0,85.0
2925907,BA,Quijingue,119.0,130.0
2925931,BA,Quixabeira,5.0,5.0
2925956,BA,Rafael Jambeiro,42.0,51.0
2926004,BA,Remanso,20.0,
2926103,BA,Retirolândia,1.0,
2926202,BA,Riachão das Neves,186.0,685.0
2926301,BA,Riachão do Jacuípe,39.0,45.0
2926400,BA,Riacho de Santana,61.0,74.0
2926509,BA,Ribeira do Amparo,59.0,104.0
2926608,BA,Ribeira do Pombal,120.0,136.0
2926657,BA,Ribeirão do Largo,83.0,98.0
2926707,BA,Rio de Contas,24.0,
2926806,BA,Rio do Antônio,8.0,8.0
2926905,BA,Rio do Pires,6.0,
2927002,BA,Rio Real,301.0,412.0
2927101,BA,Rodelas,32.0,36.0
2927200,BA,Ruy Barbosa,52.0,69.0
2927309,BA,Salinas da Margarida,2.0,
2927408,BA,Salvador,1.0,
2927507,BA,Santa Bárbara,12.0,13.0
2927606,BA,Santa Brígida,38.0,42.0
2927705,BA,Santa Cruz Cabrália,123.0,247.0
2927804,BA,Santa Cruz da Vitória,19.0,26.0
2927903,BA,Santa Inês,7.0,9.0
2928000,BA,Santaluz,48.0,
2928059,BA,Santa Luzia,39.0,55.0
2928109,BA,Santa Maria da Vitória,50.0,88.0
2928208,BA,Santana,71.0,88.0
2928307,BA,Santanópolis,26.0,32.0
2928406,BA,Santa Rita de Cássia,154.0,267.0
2928505,BA,Santa Terezinha,29.0,32.0
2928604,BA,Santo Amaro,38.0,49.0
2928703,BA,Santo Antônio de Jesus,66.0,78.0
2928802,BA,Santo Estêvão,16.0,
2928901,BA,São Desidério,305.0,1683.0
2928950,BA,São Domingos,12.0,
2929008,BA,São Félix,10.0,11.0
2929057,BA,São Félix do Coribe,66.0,209.0
2929107,BA,São Felipe,57.0,64.0
2929206,BA,São Francisco do Conde,10.0,24.0
2929255,BA,São Gabriel,169.0,217.0
2929305,BA,São Gonçalo dos Campos,43.0,45.0
2929354,BA,São José da Vitória,3.0,3.0
2929370,BA,São José do Jacuípe,18.0,26.0
2929404,BA,São Miguel das Matas,65.0,
2929503,BA,São Sebastião do Passé,41.0,48.0
2929602,BA,Sapeaçu,40.0,46.0
2929701,BA,Sátiro Dias,80.0,92.0
2929750,BA,Saubara,,
2929800,BA,Saúde,23.0,
2929909,BA,Seabra,22.0,25.0
2930006,BA,Sebastião Laranjeiras,101.0,143.0
2930105,BA,Senhor do Bonfim,38.0,45.0
2930154,BA,Serra do Ramalho,47.0,92.0
2930204,BA,Sento Sé,51.0,79.0
2930303,BA,Serra Dourada,27.0,37.0
2930402,BA,Serra Preta,16.0,
2930501,BA,Serrinha,69.0,77.0
2930600,BA,Serrolândia,10.0,
2930709,BA,Simões Filho,5.0,5.0
2930758,BA,Sítio do Mato,16.0,40.0
2930766,BA,Sítio do Quinto,160.0,185.0
2930774,BA,Sobradinho,30.0,33.0
2930808,BA,Souto Soares,78.0,88.0
2930907,BA,Tabocas do Brejo Velho,12.0,33.0
2931004,BA,Tanhaçu,37.0,
2931053,BA,Tanque Novo,2.0,
2931103,BA,Tanquinho,10.0,11.0
2931202,BA,Taperoá,24.0,
2931301,BA,Tapiramutá,63.0,85.0
2931350,BA,Teixeira de Freitas,117.0,217.0
2931400,BA,Teodoro Sampaio,11.0,
2931509,BA,Teofilândia,36.0,41.0
2931608,BA,Teolândia,9.0,9.0
2931707,BA,Terra Nova,13.0,23.0
2931806,BA,Tremedal,28.0,31.0
2931905,BA,Tucano,301.0,339.0
2932002,BA,Uauá,13.0,
2932101,BA,Ubaíra,36.0,47.0
2932200,BA,Ubaitaba,4.0,
2932309,BA,Ubatã,5.0,5.0
2932408,BA,Uibaí,74.0,88.0
2932457,BA,Umburanas,32.0,33.0
2932507,BA,Una,85.0,132.0
2932606,BA,Urandi,32.0,38.0
2932705,BA,Uruçuca,21.0,
2932804,BA,Utinga,35.0,47.0
2932903,BA,Valença,147.0,186.0
2933000,BA,Valente,16.0,
2933059,BA,Várzea da Roça,25.0,
2933109,BA,Várzea do Poço,12.0,
2933158,BA,Várzea Nova,78.0,82.0
2933174,BA,Varzedo,34.0,36.0
2933208,BA,Vera Cruz,4.0,4.0
2933257,BA,Vereda,25.0,48.0
2933307,BA,Vitória da Conquista,361.0,498.0
2933406,BA,Wagner,30.0,40.0
2933455,BA,Wanderley,87.0,135.0
2933505,BA,Wenceslau Guimarães,20.0,
2933604,BA,Xique-Xique,28.0,33.0
3100104,MG,Abadia dos Dourados,152.0,216.0
3100203,MG,Abaeté,374.0,503.0
3100302,MG,Abre Campo,51.0,65.0
3100401,MG,Acaiaca,7.0,9.0
3100500,MG,Açucena,19.0,26.0
3100609,MG,Água Boa,114.0,167.0
3100708,MG,Água Comprida,73.0,253.0
3100807,MG,Aguanil,82.0,137.0
3100906,MG,Águas Formosas,9.0,11.0
3101003,MG,Águas Vermelhas,50.0,94.0
3101102,MG,Aimorés,151.0,185.0
3101201,MG,Aiuruoca,109.0,164.0
3101300,MG,Alagoa,15.0,17.0
3101409,MG,Albertina,90.0,133.0
3101508,MG,Além Paraíba,74.0,82.0
3101607,MG,Alfenas,383.0,910.0
3101631,MG,Alfredo Vasconcelos,123.0,134.0
3101706,MG,Almenara,43.0,47.0
3101805,MG,Alpercata,19.0,30.0
3101904,MG,Alpinópolis,337.0,543.0
3102001,MG,Alterosa,373.0,479.0
3102050,MG,Alto Caparaó,25.0,
3102100,MG,Alto Rio Doce,104.0,134.0
3102209,MG,Alvarenga,6.0,
3102308,MG,Alvinópolis,96.0,120.0
3102407,MG,Alvorada de Minas,22.0,26.0
3102506,MG,Amparo do Serra,20.0,23.0
3102605,MG,Andradas,622.0,886.0
3102704,MG,Cachoeira de Pajeú,22.0,25.0
3102803,MG,Andrelândia,99.0,166.0
3102852,MG,Angelândia,70.0,129.0
3102902,MG,Antônio Carlos,161.0,217.0
3103009,MG,Antônio Dias,24.0,30.0
3103108,MG,Antônio Prado de Minas,8.0,8.0
3103207,MG,Araçaí,43.0,59.0
3103306,MG,Aracitaba,5.0,5.0
3103405,MG,Araçuaí,55.0,81.0
3103504,MG,Araguari,955.0,2018.0
3103603,MG,Arantina,4.0,5.0
3103702,MG,Araponga,171.0,184.0
3103751,MG,Araporã,59.0,209.0
3103801,MG,Arapuá,54.0,79.0
3103900,MG,Araújos,68.0,92.0
3104007,MG,Araxá,251.0,589.0
3104106,MG,Arceburgo,74.0,144.0
3104205,MG,Arcos,185.0,269.0
3104304,MG,Areado,178.0,271.0
3104403,MG,Argirita,31.0,40.0
3104452,MG,Aricanduva,14.0,25.0
3104502,MG,Arinos,281.0,485.0
3104601,MG,Astolfo Dutra,50.0,64.0
3104700,MG,Ataléia,84.0,100.0
3104809,MG,Augusto de Lima,79.0,128.0
3104908,MG,Baependi,83.0,135.0
3105004,MG,Baldim,78.0,123.0
3105103,MG,Bambuí,300.0,544.0
3105202,MG,Bandeira,9.0,15.0
3105301,MG,Bandeira do Sul,35.0,50.0
3105400,MG,Barão de Cocais,19.0,21.0
3105509,MG,Barão do Monte Alto,50.0,62.0
3105608,MG,Barbacena,495.0,663.0
3105707,MG,Barra Longa,39.0,42.0
3105905,MG,Barroso,21.0,25.0
3106002,MG,Bela Vista de Minas,5.0,
3106101,MG,Belmiro Braga,49.0,66.0
3106200,MG,Belo Horizonte,2.0,
3106309,MG,Belo Oriente,17.0,23.0
3106408,MG,Belo Vale,108.0,128.0
3106507,MG,Berilo,2.0,
3106606,MG,Bertópolis,10.0,11.0
3106655,MG,Berizal,21.0,48.0
3106705,MG,Betim,52.0,57.0
3106804,MG,Bias Fortes,14.0,14.0
3106903,MG,Bicas,29.0,46.0
3107000,MG,Biquinhas,52.0,68.0
3107109,MG,Boa Esperança,660.0,1253.0
3107208,MG,Bocaina de Minas,33.0,35.0
3107307,MG,Bocaiúva,207.0,284.0
3107406,MG,Bom Despacho,313.0,500.0
3107505,MG,Bom Jardim de Minas,16.0,20.0
3107604,MG,Bom Jesus da Penha,228.0,372.0
3107703,MG,Bom Jesus do Amparo,34.0,56.0
3107802,MG,Bom Jesus do Galho,61.0,79.0
3107901,MG,Bom Repouso,357.0,392.0
3108008,MG,Bom Sucesso,166.0,288.0
3108107,MG,Bonfim,75.0,80.0
3108206,MG,Bonfinópolis de Minas,108.0,335.0
3108255,MG,Bonito de Minas,48.0,77.0
3108305,MG,Borda da Mata,152.0,180.0
3108404,MG,Botelhos,456.0,701.0
3108503,MG,Botumirim,27.0,58.0
3108552,MG,Brasilândia de Minas,133.0,249.0
3108602,MG,Brasília de Minas,106.0,126.0
3108701,MG,Brás Pires,27.0,32.0
3108800,MG,Braúnas,11.0,12.0
3108909,MG,Brazópolis,90.0,117.0
3109006,MG,Brumadinho,135.0,183.0
3109105,MG,Bueno Brandão,553.0,663.0
3109204,MG,Buenópolis,81.0,106.0
3109253,MG,Bugre,10.0,11.0
3109303,MG,Buritis,381.0,938.0
3109402,MG,Buritizeiro,211.0,540.0
3109451,MG,Cabeceira Grande,77.0,200.0
3109501,MG,Cabo Verde,490.0,666.0
3109600,MG,Cachoeira da Prata,13.0,17.0
3109709,MG,Cachoeira de Minas,166.0,219.0
3109808,MG,Cachoeira Dourada,30.0,93.0
3109907,MG,Caetanópolis,39.0,60.0
3110004,MG,Caeté,56.0,75.0
3110103,MG,Caiana,142.0,151.0
3110202,MG,Cajuri,42.0,70.0
3110301,MG,Caldas,312.0,401.0
3110400,MG,Camacho,77.0,103.0
3110509,MG,Camanducaia,331.0,404.0
3110608,MG,Cambuí,157.0,180.0
3110707,MG,Cambuquira,180.0,336.0
3110806,MG,Campanário,31.0,36.0
3110905,MG,Campanha,453.0,683.0
3111002,MG,Campestre,555.0,810.0
3111101,MG,Campina Verde,753.0,1041.0
3111150,MG,Campo Azul,29.0,30.0
3111200,MG,Campo Belo,217.0,325.0
3111309,MG,Campo do Meio,221.0,395.0
3111408,MG,Campo Florido,160.0,534.0
3111507,MG,Campos Altos,233.0,840.0
3111606,MG,Campos Gerais,1005.0,1679.0
3111705,MG,Canaã,92.0,95.0
3111804,MG,Canápolis,155.0,344.0
3111903,MG,Cana Verde,103.0,129.0
3112000,MG,Candeias,388.0,623.0
3112059,MG,Cantagalo,22.0,25.0
3112109,MG,Caparaó,44.0,
3112208,MG,Capela Nova,17.0,17.0
3112307,MG,Capelinha,193.0,331.0
3112406,MG,Capetinga,175.0,354.0
3112505,MG,Capim Branco,29.0,46.0
3112604,MG,Capinópolis,165.0,420.0
3112653,MG,Capitão Andrade,7.0,8.0
3112703,MG,Capitão Enéas,89.0,151.0
3112802,MG,Capitólio,124.0,212.0
3112901,MG,Caputira,49.0,59.0
3113008,MG,Caraí,30.0,38.0
3113107,MG,Caranaíba,25.0,26.0
3113206,MG,Carandaí,332.0,561.0
3113305,MG,Carangola,112.0,120.0
3113404,MG,Caratinga,128.0,174.0
3113503,MG,Carbonita,34.0,54.0
3113602,MG,Careaçu,98.0,164.0
3113701,MG,Carlos Chagas,153.0,207.0
3113800,MG,Carmésia,6.0,
3113909,MG,Carmo da Cachoeira,249.0,571.0
3114006,MG,Carmo da Mata,84.0,132.0
3114105,MG,Carmo de Minas,98.0,189.0
3114204,MG,Carmo do Cajuru,180.0,224.0
3114303,MG,Carmo do Paranaíba,390.0,900.0
3114402,MG,Carmo do Rio Claro,607.0,1121.0
3114501,MG,Carmópolis de Minas,107.0,153.0
3114550,MG,Carneirinho,290.0,557.0
3114600,MG,Carrancas,91.0,162.0
3114709,MG,Carvalhópolis,141.0,165.0
3114808,MG,Carvalhos,24.0,32.0
3114907,MG,Casa Grande,89.0,205.0
3115003,MG,Cascalho Rico,67.0,101.0
3115102,MG,Cássia,269.0,578.0
3115201,MG,Conceição da Barra de Minas,44.0,65.0
3115300,MG,Cataguases,46.0,70.0
3115359,MG,Catas Altas,24.0,30.0
3115409,MG,Catas Altas da Noruega,14.0,16.0
3115458,MG,Catuji,14.0,
3115474,MG,Catuti,23.0,28.0
3115508,MG,Caxambu,21.0,29.0
3115607,MG,Cedro do Abaeté,13.0,15.0
3115706,MG,Central de Minas,11.0,11.0
3115805,MG,Centralina,90.0,215.0
3115904,MG,Chácara,36.0,
3116001,MG,Chalé,80.0,
3116100,MG,Chapada do Norte,5.0,
3116159,MG,Chapada Gaúcha,141.0,430.0
3116209,MG,Chiador,30.0,40.0
3116308,MG,Cipotânea,4.0,4.0
3116407,MG,Claraval,341.0,516.0
3116506,MG,Claro dos Poções,67.0,87.0
3116605,MG,Cláudio,125.0,154.0
3116704,MG,Coimbra,53.0,85.0
3116803,MG,Coluna,24.0,25.0
3116902,MG,Comendador Gomes,217.0,360.0
3117009,MG,Comercinho,28.0,33.0
3117108,MG,Conceição da Aparecida,485.0,654.0
3117207,MG,Conceição das Pedras,72.0,79.0
3117306,MG,Conceição das Alagoas,239.0,780.0
3117405,MG,Conceição de Ipanema,83.0,83.0
3117504,MG,Conceição do Mato Dentro,52.0,58.0
3117603,MG,Conceição do Pará,88.0,115.0
3117702,MG,Conceição do Rio Verde,122.0,271.0
3117801,MG,Conceição dos Ouros,29.0,40.0
3117836,MG,Cônego Marinho,22.0,35.0
3117876,MG,Confins,2.0,
3117900,MG,Congonhal,185.0,209.0
3118007,MG,Congonhas,29.0,34.0
3118106,MG,Congonhas do Norte,22.0,
3118205,MG,Conquista,133.0,325.0
3118304,MG,Conselheiro Lafaiete,94.0,139.0
3118403,MG,Conselheiro Pena,57.0,66.0
3118502,MG,Consolação,23.0,24.0
3118601,MG,Contagem,16.0,20.0
3118700,MG,Coqueiral,377.0,577.0
3118809,MG,Coração de Jesus,199.0,229.0
3118908,MG,Cordisburgo,97.0,134.0
3119005,MG,Cordislândia,89.0,169.0
3119104,MG,Corinto,190.0,311.0
3119203,MG,Coroaci,40.0,48.0
3119302,MG,Coromandel,573.0,1385.0
3119401,MG,Coronel Fabriciano,9.0,10.0
3119500,MG,Coronel Murta,14.0,15.0
3119609,MG,Coronel Pacheco,17.0,41.0
3119708,MG,Coronel Xavier Chaves,61.0,95.0
3119807,MG,Córrego Danta,112.0,165.0
3119906,MG,Córrego do Bom Jesus,44.0,48.0
3119955,MG,Córrego Fundo,48.0,82.0
3120003,MG,Córrego Novo,16.0,25.0
3120102,MG,Couto de Magalhães de Minas,8.0,
3120151,MG,Crisólita,17.0,19.0
3120201,MG,Cristais,297.0,505.0
3120300,MG,Cristália,5.0,
3120409,MG,Cristiano Otoni,53.0,78.0
3120508,MG,Cristina,90.0,119.0
3120607,MG,Crucilândia,88.0,126.0
3120706,MG,Cruzeiro da Fortaleza,85.0,209.0
3120805,MG,Cruzília,107.0,183.0
3120839,MG,Cuparaque,14.0,14.0
3120870,MG,Curral de Dentro,25.0,40.0
3120904,MG,Curvelo,324.0,454.0
3121001,MG,Datas,17.0,27.0
3121100,MG,Delfim Moreira,56.0,64.0
3121209,MG,Delfinópolis,242.0,467.0
3121258,MG,Delta,25.0,54.0
3121308,MG,Descoberto,32.0,38.0
3121407,MG,Desterro de Entre Rios,63.0,73.0
3121506,MG,Desterro do Melo,11.0,15.0
3121605,MG,Diamantina,57.0,81.0
3121704,MG,Diogo de Vasconcelos,1.0,
3121803,MG,Dionísio,17.0,23.0
3121902,MG,Divinésia,28.0,39.0
3122009,MG,Divino,196.0,209.0
3122108,MG,Divino das Laranjeiras,31.0,
3122207,MG,Divinolândia de Minas,15.0,16.0
3122306,MG,Divinópolis,232.0,271.0
3122355,MG,Divisa Alegre,3.0,
3122405,MG,Divisa Nova,156.0,250.0
3122454,MG,Divisópolis,53.0,69.0
3122470,MG,Dom Bosco,83.0,121.0
3122504,MG,Dom Cavati,,
3122603,MG,Dom Joaquim,36.0,43.0
3122702,MG,Dom Silvério,24.0,34.0
3122801,MG,Dom Viçoso,16.0,21.0
3122900,MG,Dona Euzébia,5.0,
3123007,MG,Dores de Campos,38.0,57.0
3123106,MG,Dores de Guanhães,32.0,45.0
3123205,MG,Dores do Indaiá,138.0,179.0
3123304,MG,Dores do Turvo,99.0,114.0
3123403,MG,Doresópolis,48.0,73.0
3123502,MG,Douradoquara,34.0,61.0
3123528,MG,Durandé,169.0,190.0
3123601,MG,Elói Mendes,433.0,731.0
3123700,MG,Engenheiro Caldas,22.0,24.0
3123809,MG,Engenheiro Navarro,51.0,90.0
3123858,MG,Entre Folhas,6.0,
3123908,MG,Entre Rios de Minas,109.0,155.0
3124005,MG,Ervália,420.0,447.0
3124104,MG,Esmeraldas,240.0,338.0
3124203,MG,Espera Feliz,301.0,321.0
3124302,MG,Espinosa,72.0,83.0
3124401,MG,Espírito Santo do Dourado,229.0,304.0
3124500,MG,Estiva,272.0,300.0
3124609,MG,Estrela Dalva,24.0,36.0
3124708,MG,Estrela do Indaiá,96.0,142.0
3124807,MG,Estrela do Sul,118.0,350.0
3124906,MG,Eugenópolis,63.0,
3125002,MG,Ewbank da Câmara,6.0,7.0
3125101,MG,Extrema,125.0,149.0
3125200,MG,Fama,70.0,105.0
3125309,MG,Faria Lemos,25.0,32.0
3125408,MG,Felício dos Santos,19.0,28.0
3125507,MG,São Gonçalo do Rio Preto,10.0,
3125606,MG,Felisburgo,26.0,30.0
3125705,MG,Felixlândia,137.0,204.0
3125804,MG,Fernandes Tourinho,24.0,26.0
3125903,MG,Ferros,51.0,61.0
3125952,MG,Fervedouro,86.0,92.0
3126000,MG,Florestal,89.0,126.0
3126109,MG,Formiga,278.0,473.0
3126208,MG,Formoso,132.0,377.0
3126307,MG,Fortaleza de Minas,105.0,164.0
3126406,MG,Fortuna de Minas,45.0,66.0
3126505,MG,Francisco Badaró,8.0,8.0
3126604,MG,Francisco Dumont,53.0,98.0
3126703,MG,Francisco Sá,292.0,405.0
3126752,MG,Franciscópolis,37.0,53.0
3126802,MG,Frei Gaspar,57.0,75.0
3126901,MG,Frei Inocêncio,39.0,60.0
3126950,MG,Frei Lagonegro,3.0,
3127008,MG,Fronteira,97.0,144.0
3127057,MG,Fronteira dos Vales,6.0,6.0
3127073,MG,Fruta de Leite,5.0,
3127107,MG,Frutal,713.0,1518.0
3127206,MG,Funilândia,41.0,78.0
3127305,MG,Galiléia,46.0,48.0
3127339,MG,Gameleiras,48.0,65.0
3127354,MG,Glaucilândia,19.0,21.0
3127370,MG,Goiabeira,4.0,6.0
3127388,MG,Goianá,20.0,31.0
3127404,MG,Gonçalves,61.0,64.0
3127503,MG,Gonzaga,8.0,8.0
3127602,MG,Gouveia,39.0,49.0
3127701,MG,Governador Valadares,177.0,217.0
3127800,MG,Grão Mogol,80.0,107.0
3127909,MG,Grupiara,20.0,36.0
3128006,MG,Guanhães,102.0,122.0
3128105,MG,Guapé,461.0,686.0
3128204,MG,Guaraciaba,28.0,37.0
3128253,MG,Guaraciama,19.0,21.0
3128303,MG,Guaranésia,256.0,381.0
3128402,MG,Guarani,78.0,112.0
3128501,MG,Guarará,24.0,35.0
3128600,MG,Guarda-Mor,305.0,783.0
3128709,MG,Guaxupé,182.0,327.0
3128808,MG,Guidoval,29.0,35.0
3128907,MG,Guimarânia,188.0,373.0
3129004,MG,Guiricema,70.0,73.0
3129103,MG,Gurinhatã,443.0,619.0
3129202,MG,Heliodora,147.0,195.0
3129301,MG,Iapu,22.0,
3129400,MG,Ibertioga,66.0,96.0
3129509,MG,Ibiá,373.0,1247.0
3129608,MG,Ibiaí,75.0,126.0
3129657,MG,Ibiracatu,10.0,15.0
3129707,MG,Ibiraci,561.0,1218.0
3129806,MG,Ibirité,17.0,
3129905,MG,Ibitiúra de Minas,76.0,82.0
3130002,MG,Ibituruna,54.0,70.0
3130051,MG,Icaraí de Minas,97.0,121.0
3130101,MG,Igarapé,49.0,69.0
3130200,MG,Igaratinga,46.0,69.0
3130309,MG,Iguatama,104.0,166.0
3130408,MG,Ijaci,51.0,83.0
3130507,MG,Ilicínea,417.0,599.0
3130556,MG,Imbé de Minas,30.0,
3130606,MG,Inconfidentes,198.0,230.0
3130655,MG,Indaiabira,96.0,116.0
3130705,MG,Indianópolis,253.0,735.0
3130804,MG,Ingaí,99.0,182.0
3130903,MG,Inhapim,72.0,79.0
3131000,MG,Inhaúma,59.0,101.0
3131109,MG,Inimutaba,64.0,89.0
3131158,MG,Ipaba,7.0,
3131208,MG,Ipanema,30.0,38.0
3131307,MG,Ipatinga,2.0,
3131406,MG,Ipiaçu,68.0,136.0
3131505,MG,Ipuiúna,149.0,250.0
3131604,MG,Iraí de Minas,93.0,210.0
3131703,MG,Itabira,63.0,77.0
3131802,MG,Itabirinha,4.0,5.0
3131901,MG,Itabirito,50.0,69.0
3132008,MG,Itacambira,17.0,40.0
3132107,MG,Itacarambi,28.0,67.0
3132206,MG,Itaguara,165.0,192.0
3132305,MG,Itaipé,22.0,27.0
3132404,MG,Itajubá,42.0,57.0
3132503,MG,Itamarandiba,200.0,299.0
3132602,MG,Itamarati de Minas,37.0,
3132701,MG,Itambacuri,100.0,133.0
3132800,MG,Itambé do Mato Dentro,7.0,10.0
3132909,MG,Itamogi,602.0,1041.0
3133006,MG,Itamonte,26.0,31.0
3133105,MG,Itanhandu,34.0,64.0
3133204,MG,Itanhomi,23.0,27.0
3133303,MG,Itaobim,24.0,31.0
3133402,MG,Itapagipe,462.0,628.0
3133501,MG,Itapecerica,214.0,297.0
3133600,MG,Itapeva,109.0,131.0
3133709,MG,Itatiaiuçu,57.0,76.0
3133758,MG,Itaú de Minas,50.0,93.0
3133808,MG,Itaúna,136.0,182.0
3133907,MG,Itaverava,52.0,64.0
3134004,MG,Itinga,43.0,58.0
3134103,MG,Itueta,91.0,95.0
3134202,MG,Ituiutaba,642.0,1054.0
3134301,MG,Itumirim,114.0,161.0
3134400,MG,Iturama,195.0,405.0
3134509,MG,Itutinga,110.0,173.0
3134608,MG,Jaboticatubas,101.0,139.0
3134707,MG,Jacinto,26.0,30.0
3134806,MG,Jacuí,396.0,546.0
3134905,MG,Jacutinga,262.0,346.0
3135001,MG,Jaguaraçu,14.0,15.0
3135050,MG,Jaíba,362.0,601.0
3135076,MG,Jampruca,41.0,51.0
3135100,MG,Janaúba,197.0,308.0
3135209,MG,Januária,218.0,377.0
3135308,MG,Japaraíba,51.0,73.0
3135357,MG,Japonvar,25.0,43.0
3135407,MG,Jeceaba,28.0,31.0
3135456,MG,Jenipapo de Minas,5.0,
3135506,MG,Jequeri,52.0,65.0
3135605,MG,Jequitaí,47.0,86.0
3135704,MG,Jequitibá,110.0,155.0
3135803,MG,Jequitinhonha,107.0,132.0
3135902,MG,Jesuânia,64.0,107.0
3136009,MG,Joaíma,46.0,65.0
3136108,MG,Joanésia,3.0,4.0
3136207,MG,João Monlevade,10.0,13.0
3136306,MG,João Pinheiro,712.0,1338.0
3136405,MG,Joaquim Felício,52.0,66.0
3136504,MG,Jordânia,23.0,29.0
3136520,MG,José Gonçalves de Minas,24.0,29.0
3136553,MG,José Raydan,9.0,13.0
3136579,MG,Josenópolis,3.0,
3136603,MG,Nova União,15.0,18.0
3136652,MG,Juatuba,22.0,39.0
3136702,MG,Juiz de Fora,204.0,277.0
3136801,MG,Juramento,38.0,58.0
3136900,MG,Juruaia,297.0,366.0
3136959,MG,Juvenília,46.0,60.0
3137007,MG,Ladainha,34.0,39.0
3137106,MG,Lagamar,122.0,217.0
3137205,MG,Lagoa da Prata,85.0,181.0
3137304,MG,Lagoa dos Patos,60.0,91.0
3137403,MG,Lagoa Dourada,278.0,425.0
3137502,MG,Lagoa Formosa,227.0,373.0
3137536,MG,Lagoa Grande,122.0,221.0
3137601,MG,Lagoa Santa,32.0,46.0
3137700,MG,Lajinha,216.0,253.0
3137809,MG,Lambari,152.0,169.0
3137908,MG,Lamim,24.0,28.0
3138005,MG,Laranjal,26.0,31.0
3138104,MG,Lassance,131.0,239.0
3138203,MG,Lavras,305.0,540.0
3138302,MG,Leandro Ferreira,72.0,94.0
3138351,MG,Leme do Prado,14.0,16.0
3138401,MG,Leopoldina,159.0,203.0
3138500,MG,Liberdade,52.0,82.0
3138609,MG,Lima Duarte,70.0,94.0
3138625,MG,Limeira do Oeste,178.0,322.0
3138658,MG,Lontra,8.0,8.0
3138674,MG,Luisburgo,76.0,
3138682,MG,Luislândia,31.0,35.0
3138708,MG,Luminárias,91.0,213.0
3138807,MG,Luz,251.0,416.0
3138906,MG,Machacalis,16.0,16.0
3139003,MG,Machado,710.0,1155.0
3139102,MG,Madre de Deus de Minas,102.0,232.0
3139201,MG,Malacacheta,32.0,43.0
3139250,MG,Mamonas,12.0,
3139300,MG,Manga,58.0,109.0
3139409,MG,Manhuaçu,250.0,298.0
3139508,MG,Manhumirim,98.0,
3139607,MG,Mantena,20.0,22.0
3139706,MG,Maravilhas,73.0,98.0
3139805,MG,Mar de Espanha,64.0,83.0
3139904,MG,Maria da Fé,163.0,192.0
3140001,MG,Mariana,34.0,42.0
3140100,MG,Marilac,23.0,41.0
3140159,MG,Mário Campos,35.0,
3140209,MG,Maripá de Minas,16.0,19.0
3140308,MG,Marliéria,25.0,28.0
3140407,MG,Marmelópolis,15.0,
3140506,MG,Martinho Campos,214.0,353.0
3140530,MG,Martins Soares,124.0,137.0
3140555,MG,Mata Verde,13.0,
3140605,MG,Materlândia,22.0,27.0
3140704,MG,Mateus Leme,169.0,217.0
3140803,MG,Matias Barbosa,24.0,35.0
3140852,MG,Matias Cardoso,105.0,223.0
3140902,MG,Matipó,39.0,47.0
3141009,MG,Mato Verde,54.0,60.0
3141108,MG,Matozinhos,41.0,91.0
3141207,MG,Matutina,41.0,58.0
3141306,MG,Medeiros,218.0,441.0
3141405,MG,Medina,35.0,43.0
3141504,MG,Mendes Pimentel,13.0,14.0
3141603,MG,Mercês,52.0,63.0
3141702,MG,Mesquita,4.0,4.0
3141801,MG,Minas Novas,64.0,106.0
3141900,MG,Minduri,50.0,101.0
3142007,MG,Mirabela,72.0,88.0
3142106,MG,Miradouro,39.0,46.0
